Id,Value
2597,-11.483187199281115
2598,-11.48752280580122
2599,-2.4705544047383277
2600,-2.4510223974400023
2601,-2.4510223974400023
2602,-2.4705908439183384
2603,-11.468993823998563
2604,-11.465533990416365
2605,-2.489416934719702
2606,-2.482368063078398
2607,-2.482368063078398
2608,-2.4894143766090804
2609,-11.488292075728124
2610,-11.449136598411984
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,-1.0846404605682374
2618,-0.7506518711734407
2619,-1.1807561463013194
2620,-1.0883167191122158
2621,-3.5636024391692347
2622,-3.5935276128757585
2623,-1.8740168396204813
2624,-1.8467243958791388
2625,-1.847947408551451
2626,-1.8714561325881147
2627,-3.6577784110786746
2628,-5.562985900487334
2629,-1.270047213325026
2630,-0.7505772607574053
2631,-1.1993214477290546
2632,-1.2378664858936326
2633,-2.7973073066422227
2634,-1.96
2635,-1.4391941586894212
2636,-1.4320705844273092
2637,-1.4315554570205484
2638,-1.4346548044478942
2639,-1.928201199424
2640,-5.569789709128318
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,-2.493644870076963
2648,-2.4894208378470393
2649,-2.4936473993583803
2650,-2.4894208378470393
2651,-11.492537584285408
2652,-11.49282511957461
2653,-2.450974273749723
2654,-2.4183706623999988
2655,-2.451013495844037
2656,-2.4183706623999988
2657,-11.433660598667364
2658,-11.437128160754153
2659,-2.489404314795214
2660,-2.482368063078398
2661,-2.489385974269882
2662,-2.482368063078398
2663,-11.485360049314263
2664,-11.479004440192329
2665,-2.4936417996207467
2666,-2.4894208378470393
2667,-2.493648438715008
2668,-2.4961892567667476
2669,-11.491879462995769
2670,-11.475629329254934
2671,0.0
2672,0.0
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,-2.4936431256369787
2678,-2.4894208378470393
2679,-2.493649799215168
2680,-2.4961790011909795
2681,-11.490423417257833
2682,-11.491503232584252
2683,-2.470534364968415
2684,-2.4510223974400023
2685,-2.4706110311345957
2686,-2.4823496800339155
2687,-11.459265833230926
2688,-11.461424655840112
2689,-2.4509753200715507
2690,-2.4183706623999988
2691,-2.4509499426940917
2692,-2.418370662400003
2693,-11.441782792569164
2694,-11.447756748762755
2695,-2.4936374191927126
2696,-2.4894208378470393
2697,-2.493642964499839
2698,-2.4894208378470393
2699,-11.486175711961959
2700,-11.485956646925848
2701,0.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,-2.489412109190362
2708,-2.482368063078398
2709,-2.489355960258202
2710,-2.482368063078398
2711,-11.486520670919619
2712,-11.475397203438364
2713,-2.482361306883207
2714,-2.470613438464001
2715,-2.4823486784499718
2716,-2.4894131659983376
2717,-11.481697553947463
2718,-11.482080194281117
2719,-2.4509914802405874
2720,-2.418370662400003
2721,-2.451018246563591
2722,-2.470576886874989
2723,-11.448420300914671
2724,-11.44605440976414
2725,-2.482352313032431
2726,-2.470613438464001
2727,-2.482359912755064
2728,-2.4894136005007597
2729,-11.47689169000601
2730,-11.479140647264941
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,-1.43768191219258
2738,-1.4363733545636295
2739,-1.4381347063908294
2740,-1.4366121616617893
2741,-4.27807547920755
2742,-3.6220824551615527
2743,-1.481540861246752
2744,-1.4502236622632059
2745,-1.4803576972852706
2746,-1.4989780858928936
2747,-2.8386010747286017
2748,-3.61825479429809
2749,-1.5545336673959795
2750,-1.4446920860441759
2751,-1.5178453172001132
2752,-1.44418473062892
2753,-4.36155442039404
2754,-4.35302794663046
2755,-1.1221070914598565
2756,-0.7506010222876112
2757,-1.1719974558112827
2758,-1.0617524875290347
2759,-2.8090890901556778
2760,-2.809113286907651
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,-2.496187116727145
2768,-2.493652502708222
2769,-2.497710939151508
2770,-2.49618546097663
2771,-11.494948834641193
2772,-11.49443611851666
2773,-2.4705914457870035
2774,-2.4510223974400023
2775,-2.482293357330822
2776,-2.4705507809379657
2777,-11.46917699862087
2778,-11.458060815901877
2779,-2.4936492254150346
2780,-2.4894208378470393
2781,-2.4961881206887213
2782,-2.49364483755827
2783,-11.484310582546215
2784,-11.483452434883526
2785,-2.489389691956008
2786,-2.482368063078398
2787,-2.482368063078398
2788,-2.4893780420476497
2789,-11.488013852121709
2790,-11.482673759828657
2791,0.0
2792,0.0
2793,0.0
2794,0.0
2795,0.0
2796,0.0
2797,-2.4894019650719805
2798,-2.482368063078398
2799,-2.482368063078398
2800,-2.4894100726848736
2801,-11.487089188059144
2802,-11.48728966195752
2803,-2.4509331942127752
2804,-2.4183706623999988
2805,-2.4183706623999988
2806,-2.4509406512462806
2807,-11.40669473059159
2808,-11.44833619622825
2809,-2.4705952926320536
2810,-2.4510223974400023
2811,-2.4823457963823192
2812,-2.470593935332768
2813,-11.47021077611814
2814,-11.465716347762655
2815,-2.496183789317204
2816,-2.493652502708222
2817,-2.4977100597405557
2818,-2.49618962216742
2819,-11.495028246376293
2820,-11.486721371315644
2821,0.0
2822,0.0
2823,0.0
2824,0.0
2825,0.0
2826,0.0
2827,-2.4936484091360276
2828,-2.4894208378470393
2829,-2.496173609224397
2830,-2.493637974459546
2831,-11.480893942524432
2832,-11.48690865691927
2833,-2.27325184
2834,-2.3639511040000003
2835,-2.3639511040000003
2836,-2.27325184
2837,-2.122086400000004
2838,-11.273251839999995
2839,-1.8701440000000038
2840,-2.1220864
2841,-2.1220864
2842,-1.8701440000000038
2843,-1.450240000000004
2844,-10.87014399999999
2845,-2.27325184
2846,-2.3639511040000003
2847,-2.3639511040000003
2848,-2.27325184
2849,-2.122086400000004
2850,-11.273251839999995
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,-2.1220864
2858,-1.8701440000000038
2859,-2.27325184
2860,-2.1220864
2861,-11.122086399999999
2862,-2.27325184
2863,-1.450240000000004
2864,-0.7504000000000028
2865,-0.7504000000000028
2866,-1.450240000000004
2867,-10.450239999999992
2868,-1.8701440000000018
2869,-2.1220864
2870,-1.8701440000000038
2871,-2.27325184
2872,-2.1220864
2873,-11.122086399999999
2874,-2.27325184
2875,10.999999999999991
2876,5.599999999999993
2877,5.599999999999993
2878,10.999999999999991
2879,1.9999999999999922
2880,19.99999999999999
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,-2.497711491830084
2888,-2.49619150162493
2889,-2.49771282048425
2890,-2.49619150162493
2891,-11.491435311001869
2892,-11.495753539772087
2893,-2.482363059386116
2894,-2.470613438464001
2895,-2.4823491539596065
2896,-2.470613438464001
2897,-11.469661120086881
2898,-11.471656472853214
2899,-2.496183154421988
2900,-2.493652502708222
2901,-2.496180056980373
2902,-2.493652502708222
2903,-11.49166935981625
2904,-11.492500006993822
2905,-2.482356869132443
2906,-2.470613438464001
2907,-2.482335540098694
2908,-2.4894078971603797
2909,-11.47695556687809
2910,-11.478830806360149
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,-2.482361454123999
2918,-2.470613438464001
2919,-2.4823657349468387
2920,-2.4893953302193887
2921,-11.470709643563511
2922,-11.481220148226921
2923,-2.418316565095461
2924,-2.3639511040000003
2925,-2.4182764227393005
2926,-2.4510021347403756
2927,-11.402938583680502
2928,-11.412733756434886
2929,-2.4823234016791274
2930,-2.470613438464001
2931,-2.482354211535389
2932,-2.470613438464001
2933,-11.478377809608887
2934,-11.47946006344889
2935,-2.497713078548204
2936,-2.49619150162493
2937,-2.4977120777727193
2938,-2.49619150162493
2939,-11.478002551800914
2940,-11.489214528536111
2941,0.0
2942,0.0
2943,0.0
2944,0.0
2945,0.0
2946,0.0
2947,-2.496190937959733
2948,-2.493652502708222
2949,-2.4961897830148203
2950,-2.493652502708222
2951,-11.492203440125191
2952,-11.485808365148536
2953,-2.3639511040000003
2954,-2.4183706623999988
2955,-2.3639511040000003
2956,-2.273251840000004
2957,-11.36395110399998
2958,-11.363951104
2959,-2.1220809795175533
2960,-2.273246809581538
2961,-2.1220746895551623
2962,-1.8701440000000038
2963,-11.121999614019822
2964,-11.121968917751373
2965,-2.3639511040000003
2966,-2.4183706623999988
2967,-2.3639511040000003
2968,-2.273251840000004
2969,-11.363951104
2970,-11.363951104
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,-2.2688715214239723
2978,-2.1220864
2979,-2.2700688888010565
2980,-2.1220864
2981,-10.831409275298297
2982,-11.189160936004283
2983,-0.7788694134113683
2984,0.41599999999999737
2985,-0.7826889207692063
2986,-1.4419254407342017
2987,-9.343703727664506
2988,-9.342915979104776
2989,-2.259409657822647
2990,-2.1220864
2991,-2.268369858336394
2992,-2.1220864
2993,-11.058922245855669
2994,-10.52912778015303
2995,5.599999999999993
2996,2.3599999999999963
2997,5.599999999999993
2998,10.999999999999991
2999,-3.400000000000006
3000,-3.400000000000006
